hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
410012,2020-10-02,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,338.7,338.7,265.7,246.3,246.3,13.4,13.4,13.4,0.0,0.0,265.7,16.0,16.0,13.7,13.7,0.0,0.0,,,,2371.0,2371.0,1860,1724.0,1724,94,94,94,0,0,1860,112,112,96,96,10.0,10.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255,,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,False
412001,2020-10-02,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,0.0,0.0,0.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,205.0,410,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,POINT (-71.464143 41.744029),[C412001-A],2,2,2,2,,,,,,,False
410012,2020-09-25,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,340.1,340.1,267.1,257.3,257.3,15.1,15.1,15.1,0.0,0.0,267.1,16.0,16.0,13.6,13.6,0.0,0.0,,,,2381.0,2381.0,1870,1801.0,1801,106,106,106,0,0,1870,112,112,95,95,5.0,5.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255,,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,False
410008,2020-09-25,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,113.0,113.0,89.0,64.6,64.6,15.1,15.1,15.1,0.0,0.0,89.0,8.0,8.0,5.6,5.6,0.0,0.0,,,,791.0,791.0,623,452.0,452,9,9,8,0,0,623,56,56,39,39,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,,,,,,,False
410010,2020-09-25,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,183.3,98.6,79.6,149.3,68.4,15.1,15.1,0.0,0.0,0.0,164.4,80.1,0.0,76.1,0.0,0.0,0.0,,,,1283.0,690.0,557,1045.0,479,9,9,0,0,0,1151,561,0,533,0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
410007,2020-10-02,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,800.6,636.7,537.7,629.9,568.0,26.0,25.6,25.6,0.0,0.0,656.3,89.9,80.9,77.4,71.9,0.0,0.0,,,,5604.0,4457.0,3764,4409.0,3976,182,179,179,0,0,4594,629,566,542,503,14.0,14.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,False
410011,2020-10-02,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,117.1,117.1,91.1,76.7,76.7,26.0,25.6,25.6,0.0,0.0,91.1,7.6,7.6,7.1,7.1,0.0,0.0,,,,820.0,820.0,638,537.0,537,13,9,6,4,0,638,53,53,50,50,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629,,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,,,,,,,False
410005,2020-10-02,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,161.7,97.9,67.9,122.4,122.4,33.1,33.1,32.6,0.0,0.0,122.6,5.1,5.1,4.9,4.9,0.0,0.0,,,,1132.0,685.0,475,857.0,857,232,232,228,0,0,858,36,36,34,34,5.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410008,2020-10-02,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,113.0,113.0,89.0,60.4,60.3,33.1,33.1,32.6,0.0,0.0,89.0,8.0,8.0,4.6,4.6,0.0,0.0,,,,791.0,791.0,623,423.0,422,5,5,5,0,0,623,56,56,32,32,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,,,,,,,False
410004,2020-10-02,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,147.3,110.0,81.0,102.2,100.8,8.8,8.8,8.3,0.0,0.0,111.7,11.2,11.2,11.2,11.2,0.0,0.0,,,,884.0,660.0,486,613.0,605,53,53,50,0,0,670,67,67,67,67,16.0,16.0,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,,POINT (-71.434909 41.833925),[C410004-A],6,6,6,6,,,,,,,False
412001,2020-09-25,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,0.0,0.0,0.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,205.0,205,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,POINT (-71.464143 41.744029),[C412001-A],1,1,1,1,,,,,,,False
410006,2020-09-25,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,127.1,112.1,82.1,77.3,77.3,0.0,0.0,0.0,0.0,0.0,95.0,7.1,7.1,4.9,4.9,0.0,0.0,,,,890.0,785.0,575,541.0,541,7,7,7,0,0,665,50,50,34,34,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410009,2020-10-02,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,216.6,216.6,181.1,168.3,168.3,13.1,12.9,12.6,0.0,0.0,181.1,13.4,13.4,12.9,12.9,0.0,0.0,,,,1516.0,1516.0,1268,1178.0,1178,92,90,88,0,0,1268,94,94,90,90,20.0,20.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,POINT (-71.478358 41.704716),"[C410009-A, C410009-B]",7,7,7,7,,,,,,,False
410010,2020-10-02,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,170.1,116.6,97.6,154.3,82.7,13.1,12.9,12.6,0.0,0.0,153.9,78.9,0.0,68.3,0.0,0.0,0.0,,,,1191.0,816.0,683,1080.0,579,5,5,5,0,0,1077,552,0,478,0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
410013,2020-10-02,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,121.0,121.0,121.0,56.3,56.3,13.1,12.9,0.0,0.0,0.0,121.0,9.0,9.0,6.4,6.4,0.0,0.0,,,,847.0,847.0,847,394.0,394,13,13,0,0,0,847,63,63,45,45,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,,,False
410006,2020-10-02,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,116.1,101.1,73.4,73.1,73.1,13.1,12.9,0.0,0.0,0.0,86.3,6.4,6.4,6.4,6.4,0.0,0.0,,,,813.0,708.0,514,512.0,512,8,8,8,0,0,604,45,45,25,25,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410005,2020-09-25,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,158.0,102.3,72.3,118.9,118.9,34.3,34.3,33.3,0.0,0.0,123.7,5.4,5.4,4.9,4.9,0.0,0.0,,,,1106.0,716.0,506,832.0,832,240,240,233,0,0,866,38,38,34,34,7.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410007,2020-09-25,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,819.1,651.9,552.9,644.6,577.9,25.3,24.6,24.6,0.0,0.0,674.9,92.7,82.7,81.3,73.0,0.0,0.0,,,,5734.0,4563.0,3870,4512.0,4045,177,172,172,5,5,4724,649,579,569,511,6.0,6.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,False
410007,2020-09-11,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,823.0,658.1,559.1,633.9,574.9,23.9,22.4,22.4,0.0,0.0,627.6,94.3,85.4,79.6,74.3,0.0,0.0,,,,5761.0,4607.0,3914,4437.0,4024,167,157,157,10,10,4393,660,598,557,520,22.0,22.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,False
410010,2020-09-18,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,192.3,103.7,84.7,155.1,73.1,0.0,0.0,0.0,0.0,0.0,170.7,80.4,0.0,77.7,0.0,0.0,0.0,,,,1346.0,726.0,593,1086.0,512,0,0,0,0,0,1195,563,0,544,0,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
410006,2020-09-18,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,126.0,111.0,81.7,75.3,75.3,0.0,0.0,0.0,0.0,0.0,96.7,6.6,6.6,4.7,4.7,0.0,0.0,,,,882.0,777.0,572,527.0,527,0,0,0,0,0,677,46,46,33,33,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
412001,2020-09-11,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,0.0,0.0,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,204.0,204,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,POINT (-71.464143 41.744029),[C412001-A],1,1,1,1,,,,,,,False
410007,2020-09-18,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,829.9,663.9,564.9,641.3,575.3,24.6,23.4,23.4,0.0,0.0,696.6,93.0,84.7,79.6,72.9,0.0,0.0,,,,5809.0,4647.0,3954,4489.0,4027,172,164,164,8,8,4876,651,593,557,510,25.0,25.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,False
410011,2020-09-11,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,114.6,114.6,88.6,74.4,73.9,24.6,23.4,0.0,0.0,0.0,88.6,7.4,7.4,6.7,6.7,0.0,0.0,,,,802.0,802.0,620,521.0,517,172,164,0,0,0,620,52,52,47,47,25.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,,POINT (-71.495277 42.005438),[C410011-A],7,6,7,6,,,,,,,False
410011,2020-09-18,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,120.6,120.6,94.6,80.3,80.3,24.6,23.4,0.0,0.0,0.0,94.6,7.4,7.4,7.0,7.0,0.0,0.0,,,,844.0,844.0,662,562.0,562,7,4,0,0,0,662,52,52,49,49,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,,,,,,,False
410005,2020-09-11,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,165.9,100.6,70.6,120.4,120.4,31.3,31.3,31.3,0.0,0.0,80.3,8.6,8.6,5.7,5.7,0.0,0.0,,,,1161.0,704.0,494,843.0,843,219,219,219,0,0,562,60,60,40,40,17.0,17.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
412001,2020-09-18,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,0.0,0.0,0.0,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,201.0,201,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,POINT (-71.464143 41.744029),[C412001-A],2,2,2,2,,,,,,,False
410006,2020-09-11,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,126.9,111.9,81.9,78.6,79.4,0.0,0.0,0.0,0.0,0.0,84.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,888.0,783.0,573,550.0,556,0,0,0,0,0,588,56,56,23,23,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410013,2020-09-18,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,121.0,121.0,121.0,66.4,66.4,0.0,0.0,0.0,0.0,0.0,121.0,9.0,9.0,7.3,7.3,0.0,0.0,,,,847.0,847.0,847,465.0,465,15,15,0,0,0,847,63,63,51,51,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,,,False
410004,2020-09-18,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,146.4,108.4,79.4,105.4,105.4,10.1,10.1,9.4,0.0,0.0,116.9,10.0,10.0,9.1,9.1,0.0,0.0,,,,1025.0,759.0,556,738.0,738,71,71,66,0,0,818,70,70,64,64,7.0,7.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
410004,2020-09-11,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,148.3,109.6,80.6,102.0,102.0,11.1,11.1,10.9,0.0,0.0,86.1,14.0,14.0,13.6,13.6,0.0,0.0,,,,1038.0,767.0,564,714.0,714,78,78,76,0,0,603,98,98,95,95,7.0,7.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
410008,2020-09-18,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,113.0,113.0,89.0,68.0,68.0,11.1,11.1,10.9,0.0,0.0,89.0,8.0,8.0,6.9,6.9,0.0,0.0,,,,791.0,791.0,623,476.0,476,6,6,6,0,0,623,56,56,48,48,0.0,0.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433,,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,,,,,,,False
